"Date","Time","CO(GT)","PT08.S1(CO)","NMHC(GT)","C6H6(GT)","PT08.S2(NMHC)","NOx(GT)","PT08.S3(NOx)","NO2(GT)","PT08.S4(NO2)","PT08.S5(O3)","T","RH","AH"
"1/11/2005","7:00:00","1.3","1126","-200","5.2","774","236","760","101","1204","1019","11.7","69.8","0.9612"
"1/11/2005","8:00:00","3.2","1474","-200","19.0","1268","583","502","136","1677","1503","12.1","67.6","0.9500"
"1/11/2005","9:00:00","5.1","1526","-200","26.5","1466","662","415","147","1855","1687","12.5","65.1","0.9399"
"1/11/2005","10:00:00","3.7","1386","-200","15.3","1158","528","518","143","1485","1552","12.8","62.5","0.9213"
"1/11/2005","11:00:00","3.2","1392","-200","15.6","1166","548","518","153","1488","1624","13.4","59.9","0.9143"
"1/11/2005","12:00:00","3.1","1362","-200","16.4","1192","531","499","148","1501","1637","13.4","57.9","0.8895"
"1/11/2005","13:00:00","3.0","1331","-200","16.1","1184","493","507","149","1508","1533","13.6","56.4","0.8754"
"1/11/2005","14:00:00","3.6","1401","-200","18.8","1261","527","478","141","1580","1577","13.8","56.3","0.8841"
"1/11/2005","15:00:00","3.2","1374","-200","18.0","1239","487","483","147","1569","1532","13.7","57.9","0.9063"
"1/11/2005","16:00:00","3.9","1436","-200","20.1","1299","580","451","159","1616","1621","13.6","58.9","0.9139"
"1/11/2005","17:00:00","3.4","1386","-200","17.6","1228","531","478","152","1546","1578","13.4","59.7","0.9142"
"1/11/2005","18:00:00","3.9","1419","-200","19.3","1276","495","459","144","1602","1630","13.3","61.2","0.9330"
"1/11/2005","19:00:00","3.6","1428","-200","19.7","1288","487","465","146","1580","1629","13.2","61.8","0.9313"
"1/11/2005","20:00:00","4.7","1508","-200","24.5","1416","596","418","162","1773","1733","12.9","61.5","0.9139"
"1/11/2005","21:00:00","4.1","1438","-200","18.4","1251","595","470","156","1593","1622","12.6","63.9","0.9307"
"1/11/2005","22:00:00","3.4","1415","-200","16.6","1197","559","486","146","1538","1597","12.0","67.4","0.9417"
"1/11/2005","23:00:00","3.5","1432","-200","16.2","1186","586","479","151","1497","1738","11.9","69.0","0.9568"
"1/12/2005","0:00:00","1.2","1208","-200","9.6","964","399","602","127","1305","1350","12.0","66.6","0.9293"
"1/12/2005","1:00:00","2.4","1280","-200","11.4","1028","399","564","123","1366","1363","11.4","69.6","0.9373"
"1/12/2005","2:00:00","2.1","1174","-200","9.1","942","381","626","122","1296","1262","11.2","70.3","0.9323"
"1/12/2005","3:00:00","1.1","1022","-200","4.3","729","-200","803","-200","1139","1034","11.5","68.2","0.9271"
"1/12/2005","4:00:00","-200","1002","-200","4.2","722","162","806","85","1160","998","10.7","71.2","0.9161"
"1/12/2005","5:00:00","1.0","1018","-200","4.7","746","182","800","83","1171","958","10.0","74.8","0.9161"
"1/12/2005","6:00:00","1.4","1095","-200","7.3","868","357","676","98","1241","1078","9.2","78.5","0.9143"
"1/12/2005","7:00:00","1.8","1182","-200","9.3","951","479","634","108","1327","1143","8.8","79.4","0.9033"
"1/12/2005","8:00:00","3.8","1478","-200","17.8","1234","852","470","138","1606","1551","8.7","79.4","0.8944"
"1/12/2005","9:00:00","4.1","1515","-200","20.1","1298","822","434","138","1706","1669","8.9","76.5","0.8767"
"1/12/2005","10:00:00","4.4","1488","-200","19.6","1286","910","452","170","1648","1766","9.9","73.3","0.8936"
"1/12/2005","11:00:00","3.5","1383","-200","16.5","1196","800","497","191","1514","1717","11.8","65.5","0.9010"
"1/12/2005","12:00:00","3.5","1383","-200","17.3","1218","758","497","196","1506","1738","13.0","60.9","0.9061"
"1/12/2005","13:00:00","3.8","1337","-200","17.7","1231","647","504","185","1518","1610","14.7","52.3","0.8687"
"1/12/2005","14:00:00","3.1","1243","-200","15.2","1154","431","546","156","1473","1398","15.1","49.6","0.8428"
"1/12/2005","15:00:00","3.4","1304","-200","18.2","1244","491","507","173","1558","1496","15.7","48.8","0.8657"
"1/12/2005","16:00:00","3.3","1284","-200","17.2","1216","476","522","166","1544","1414","15.8","48.9","0.8707"
"1/12/2005","17:00:00","3.4","1303","-200","17.6","1226","538","521","173","1554","1457","14.6","54.0","0.8946"
"1/12/2005","18:00:00","4.7","1460","-200","25.4","1440","621","440","177","1806","1669","14.3","56.2","0.9119"
"1/12/2005","19:00:00","5.7","1517","-200","28.4","1512","728","421","182","1902","1740","14.1","57.8","0.9262"
"1/12/2005","20:00:00","5.6","1526","-200","27.5","1492","716","428","166","1883","1770","13.1","62.9","0.9430"
"1/12/2005","21:00:00","5.9","1495","-200","23.3","1386","782","457","177","1736","1734","12.0","67.5","0.9467"
"1/12/2005","22:00:00","3.6","1332","-200","15.2","1154","550","534","158","1440","1646","10.7","70.9","0.9113"
"1/12/2005","23:00:00","2.5","1216","-200","11.1","1020","376","604","133","1337","1378","10.0","73.2","0.8988"
"1/13/2005","0:00:00","2.9","1232","-200","11.5","1032","391","598","123","1347","1331","9.4","75.0","0.8874"
"1/13/2005","1:00:00","2.5","1180","-200","10.2","984","433","629","120","1312","1240","8.5","76.9","0.8557"
"1/13/2005","2:00:00","1.7","1042","-200","6.0","814","287","746","105","1167","1036","8.4","75.9","0.8407"
"1/13/2005","3:00:00","1.6","1026","-200","6.3","824","-200","753","-200","1170","969","6.9","80.7","0.8054"
"1/13/2005","4:00:00","1.1","914","-200","3.7","695","192","883","86","1094","826","6.2","82.1","0.7825"
"1/13/2005","5:00:00","0.9","891","-200","3.2","666","161","931","76","1058","798","7.0","77.3","0.7759"
"1/13/2005","6:00:00","1.0","937","-200","3.7","694","194","915","81","1054","817","6.5","79.7","0.7751"
"1/13/2005","7:00:00","1.6","1086","-200","8.0","900","343","715","103","1216","1055","7.7","76.8","0.8112"
"1/13/2005","8:00:00","3.1","1326","-200","16.3","1190","624","531","127","1508","1391","8.2","74.9","0.8184"
"1/13/2005","9:00:00","4.1","1469","-200","24.0","1403","758","452","134","1780","1665","8.8","73.2","0.8298"
"1/13/2005","10:00:00","3.9","1321","-200","15.7","1170","760","532","158","1488","1539","9.7","70.1","0.8432"
"1/13/2005","11:00:00","3.6","1396","-200","16.5","1196","713","524","175","1492","1652","11.7","62.7","0.8586"
"1/13/2005","12:00:00","3.2","1270","-200","12.8","1077","615","583","178","1352","1586","13.1","58.5","0.8770"
"1/13/2005","13:00:00","2.2","1189","-200","11.3","1025","319","626","134","1316","1332","14.2","54.1","0.8707"
"1/13/2005","14:00:00","2.4","1227","-200","12.9","1080","338","570","133","1396","1369","14.2","54.3","0.8757"
"1/13/2005","15:00:00","2.7","1266","-200","14.1","1118","380","564","134","1410","1372","14.0","56.3","0.8940"
"1/13/2005","16:00:00","2.7","1277","-200","15.8","1175","366","531","137","1480","1397","13.5","57.8","0.8933"
"1/13/2005","17:00:00","3.9","1438","-200","19.9","1294","567","470","160","1620","1577","12.3","63.0","0.9015"
"1/13/2005","18:00:00","5.2","1523","-200","26.6","1470","702","414","166","1811","1783","11.4","68.0","0.9166"
"1/13/2005","19:00:00","4.0","1384","-200","19.8","1290","523","475","144","1571","1568","10.8","69.5","0.8995"
"1/13/2005","20:00:00","2.9","1283","-200","13.3","1093","373","581","129","1354","1356","11.0","67.1","0.8766"
"1/13/2005","21:00:00","3.3","1304","-200","13.0","1084","466","571","129","1385","1419","9.5","71.3","0.8458"
"1/13/2005","22:00:00","2.0","1126","-200","7.5","880","260","690","107","1202","1177","8.8","71.0","0.8089"
"1/13/2005","23:00:00","1.8","1141","-200","7.8","892","244","686","101","1212","1141","8.0","73.4","0.7899"
"1/14/2005","0:00:00","2.7","1183","-200","8.8","930","317","669","112","1210","1179","7.6","73.0","0.7629"
"1/14/2005","1:00:00","1.8","1090","-200","6.4","830","224","744","98","1124","1056","7.1","73.9","0.7515"
"1/14/2005","2:00:00","1.3","1032","-200","4.5","736","176","809","90","1064","972","7.1","73.5","0.7439"
"1/14/2005","3:00:00","1.0","940","-200","3.6","691","-200","877","-200","1036","827","6.7","75.0","0.7390"
"1/14/2005","4:00:00","1.1","980","-200","4.2","721","103","866","59","1058","836","5.1","81.3","0.7204"
"1/14/2005","5:00:00","1.6","1104","-200","6.9","851","367","687","98","1100","1085","4.3","82.9","0.6968"
"1/14/2005","6:00:00","1.3","989","-200","5.0","762","326","793","109","1076","959","5.3","80.4","0.7234"
"1/14/2005","7:00:00","1.4","1078","-200","7.3","869","374","732","110","1160","1039","5.7","79.3","0.7326"
"1/14/2005","8:00:00","5.0","1472","-200","24.5","1418","756","459","158","1681","1554","6.8","74.8","0.7423"
"1/14/2005","9:00:00","4.3","1313","-200","16.9","1206","690","513","144","1469","1546","6.9","75.2","0.7505"
"1/14/2005","10:00:00","4.1","1362","-200","17.7","1229","754","515","147","1490","1638","8.0","71.9","0.7712"
"1/14/2005","11:00:00","3.8","1347","-200","17.1","1212","750","527","179","1443","1568","9.2","67.1","0.7849"
"1/14/2005","12:00:00","3.1","1240","-200","14.7","1140","590","567","164","1388","1433","10.2","63.6","0.7928"
"1/14/2005","13:00:00","3.3","1280","-200","17.4","1222","525","526","160","1519","1452","11.0","60.9","0.7966"
"1/14/2005","14:00:00","3.1","1210","-200","15.1","1150","406","569","143","1428","1345","11.3","60.1","0.8022"
"1/14/2005","15:00:00","2.7","1216","-200","14.5","1134","360","566","138","1403","1336","12.2","56.9","0.8068"
"1/14/2005","16:00:00","3.4","1320","-200","16.9","1207","448","535","142","1498","1442","11.9","59.1","0.8211"
"1/14/2005","17:00:00","5.0","1477","-200","24.3","1412","733","450","196","1704","1748","10.3","66.3","0.8286"
"1/14/2005","18:00:00","5.7","1500","-200","26.1","1458","847","428","196","1750","1776","8.2","74.9","0.8187"
"1/14/2005","19:00:00","5.8","1512","-200","26.4","1463","765","434","189","1720","1802","7.9","77.1","0.8223"
"1/14/2005","20:00:00","5.8","1496","-200","25.7","1447","715","435","188","1710","1796","8.3","75.0","0.8253"
"1/14/2005","21:00:00","5.0","1360","-200","18.2","1246","716","513","190","1504","1600","8.2","75.2","0.8185"
"1/14/2005","22:00:00","1.7","1024","-200","6.2","819","235","782","126","1100","1083","8.2","69.7","0.7632"
"1/14/2005","23:00:00","1.6","1094","-200","6.7","845","198","780","113","1127","1064","6.7","74.4","0.7344"
"1/15/2005","0:00:00","2.3","1111","-200","7.5","877","293","735","129","1142","1104","6.4","74.9","0.7238"
"1/15/2005","1:00:00","2.4","1096","-200","7.5","878","356","736","128","1140","1053","4.9","80.1","0.7011"
"1/15/2005","2:00:00","2.0","1051","-200","6.2","820","285","778","122","1087","1009","4.8","79.4","0.6872"
"1/15/2005","3:00:00","1.6","979","-200","5.1","767","-200","827","-200","1040","908","3.3","82.6","0.6450"
"1/15/2005","4:00:00","-200","978","-200","4.8","756","266","834","114","1014","878","2.4","86.6","0.6369"
"1/15/2005","5:00:00","1.1","902","-200","3.1","659","158","940","92","972","800","3.4","81.4","0.6425"
"1/15/2005","6:00:00","1.0","957","-200","2.8","640","94","1013","70","940","784","4.2","77.0","0.6439"
"1/15/2005","7:00:00","1.3","973","-200","4.3","728","148","902","83","1004","854","3.5","80.8","0.6406"
"1/15/2005","8:00:00","1.9","1074","-200","9.7","966","336","702","127","1200","1065","3.5","80.3","0.6366"
"1/15/2005","9:00:00","2.6","1115","-200","10.9","1012","453","650","142","1230","1161","4.0","78.5","0.6450"
"1/15/2005","10:00:00","2.7","1136","-200","10.6","1001","497","653","155","1216","1192","4.5","76.6","0.6534"
"1/15/2005","11:00:00","2.4","1128","-200","10.0","977","448","673","153","1198","1202","5.6","72.3","0.6627"
"1/15/2005","12:00:00","2.7","1196","-200","11.6","1035","496","633","177","1259","1338","7.5","64.4","0.6720"
"1/15/2005","13:00:00","3.1","1266","-200","15.6","1166","535","567","179","1382","1504","8.9","60.8","0.6921"
"1/15/2005","14:00:00","4.4","1355","-200","18.1","1244","644","536","212","1454","1714","10.6","55.2","0.7058"
"1/15/2005","15:00:00","3.2","1194","-200","12.3","1061","459","622","182","1257","1473","12.3","46.2","0.6597"
"1/15/2005","16:00:00","2.9","1188","-200","11.4","1029","409","635","168","1242","1433","12.2","47.0","0.6686"
"1/15/2005","17:00:00","3.0","1278","-200","15.2","1154","515","573","179","1391","1544","10.5","55.1","0.6993"
"1/15/2005","18:00:00","3.7","1361","-200","17.4","1223","640","525","182","1454","1648","8.7","66.3","0.7491"
"1/15/2005","19:00:00","5.2","1474","-200","20.8","1319","816","496","194","1524","1784","7.9","69.9","0.7487"
"1/15/2005","20:00:00","3.3","1235","-200","12.8","1078","505","616","166","1265","1518","7.6","65.3","0.6842"
"1/15/2005","21:00:00","3.6","1289","-200","14.7","1140","560","590","168","1316","1532","6.5","67.6","0.6608"
"1/15/2005","22:00:00","2.3","1124","-200","8.3","910","389","716","148","1112","1340","5.9","66.4","0.6226"
"1/15/2005","23:00:00","3.0","1231","-200","11.1","1017","492","654","151","1206","1414","5.2","70.0","0.6232"
"1/16/2005","0:00:00","3.8","1289","-200","13.6","1104","530","623","165","1256","1499","5.2","67.8","0.6028"
"1/16/2005","1:00:00","3.2","1166","-200","9.8","970","487","704","165","1136","1306","4.9","67.1","0.5863"
"1/16/2005","2:00:00","2.1","1062","-200","7.6","884","293","748","128","1062","1172","5.1","65.5","0.5811"
"1/16/2005","3:00:00","1.7","1028","-200","6.0","813","-200","794","-200","1018","1076","4.0","69.5","0.5706"
"1/16/2005","4:00:00","1.7","1003","-200","5.9","807","219","818","115","1021","1005","3.7","68.9","0.5549"
"1/16/2005","5:00:00","1.4","929","-200","4.2","721","198","923","120","956","912","4.5","62.7","0.5343"
"1/16/2005","6:00:00","1.2","951","-200","4.5","736","166","910","106","977","922","4.7","62.2","0.5368"
"1/16/2005","7:00:00","1.4","1011","-200","5.4","783","255","835","118","1013","1026","3.9","67.1","0.5483"
"1/16/2005","8:00:00","1.4","938","-200","4.8","751","312","898","156","984","952","5.7","54.5","0.5034"
"1/16/2005","9:00:00","1.7","946","-200","6.3","827","236","876","130","1037","914","6.1","50.3","0.4769"
"1/16/2005","10:00:00","1.0","841","-200","2.6","625","172","1054","112","846","687","9.0","39.5","0.4554"
"1/16/2005","11:00:00","1.0","850","-200","2.6","628","138","1076","96","846","597","10.7","34.4","0.4406"
"1/16/2005","12:00:00","0.8","831","-200","2.2","602","121","1123","89","824","527","11.1","33.4","0.4401"
"1/16/2005","13:00:00","1.0","866","-200","3.0","652","143","1060","98","856","573","11.9","30.8","0.4285"
"1/16/2005","14:00:00","0.8","819","-200","1.9","576","114","1142","85","809","492","11.4","32.0","0.4310"
"1/16/2005","15:00:00","0.7","832","-200","2.0","584","107","1144","80","820","463","11.2","32.5","0.4334"
"1/16/2005","16:00:00","1.1","877","-200","2.8","642","176","1037","112","858","564","11.0","33.0","0.4331"
"1/16/2005","17:00:00","1.1","892","-200","3.3","668","180","1016","121","872","632","10.3","35.0","0.4377"
"1/16/2005","18:00:00","1.2","899","-200","3.4","674","212","1002","132","892","691","8.4","40.9","0.4542"
"1/16/2005","19:00:00","2.0","1008","-200","7.1","860","331","839","160","977","943","8.3","38.5","0.4228"
"1/16/2005","20:00:00","2.2","1012","-200","7.4","873","369","820","167","984","985","8.1","37.9","0.4100"
"1/16/2005","21:00:00","1.5","912","-200","4.3","730","274","959","157","893","821","7.7","39.0","0.4106"
"1/16/2005","22:00:00","1.2","907","-200","3.9","704","198","995","130","880","766","7.0","41.5","0.4193"
"1/16/2005","23:00:00","1.5","953","-200","5.2","771","248","904","145","936","895","6.6","42.6","0.4179"
"1/17/2005","0:00:00","1.4","916","-200","3.8","701","197","954","133","899","791","6.4","44.2","0.4280"
"1/17/2005","1:00:00","1.2","894","-200","3.5","682","147","991","110","881","770","6.0","46.0","0.4349"
"1/17/2005","2:00:00","1.0","895","-200","2.9","648","135","1000","100","875","839","4.4","53.1","0.4484"
"1/17/2005","3:00:00","0.6","845","-200","1.4","534","-200","1168","-200","833","721","4.0","54.3","0.4454"
"1/17/2005","4:00:00","0.7","837","-200","1.1","512","94","1228","79","836","720","3.7","55.8","0.4489"
"1/17/2005","5:00:00","0.5","794","-200","1.0","504","94","1258","79","840","682","2.6","58.6","0.4385"
"1/17/2005","6:00:00","0.7","874","-200","1.6","552","121","1162","90","857","722","3.2","56.0","0.4364"
"1/17/2005","7:00:00","1.0","920","-200","3.2","667","131","1005","95","916","813","3.6","55.4","0.4419"
"1/17/2005","8:00:00","3.0","1257","-200","15.9","1176","552","612","169","1357","1364","1.8","63.3","0.4464"
"1/17/2005","9:00:00","4.1","1222","-200","18.0","1239","614","574","199","1346","1472","2.4","60.2","0.4426"
"1/17/2005","10:00:00","3.1","1196","-200","14.7","1139","530","617","186","1270","1497","4.6","52.1","0.4472"
"1/17/2005","11:00:00","3.8","1214","-200","15.1","1153","721","612","208","1244","1626","8.2","40.5","0.4414"
"1/17/2005","12:00:00","2.7","1149","-200","13.4","1096","474","638","178","1219","1476","10.5","34.7","0.4393"
"1/17/2005","13:00:00","3.1","1166","-200","14.5","1134","514","602","176","1227","1531","11.1","33.3","0.4384"
"1/17/2005","14:00:00","3.1","1170","-200","14.7","1138","504","610","177","1233","1503","11.1","32.6","0.4292"
"1/17/2005","15:00:00","3.2","1176","-200","17.0","1209","508","588","182","1264","1488","12.4","28.3","0.4076"
"1/17/2005","16:00:00","3.3","1146","-200","15.3","1158","529","614","182","1200","1435","12.9","24.5","0.3630"
"1/17/2005","17:00:00","4.0","1294","-200","21.2","1330","676","535","193","1363","1725","11.4","28.7","0.3865"
"1/17/2005","18:00:00","8.6","1682","-200","43.0","1831","1216","374","272","1964","2331","9.2","39.3","0.4573"
"1/17/2005","19:00:00","8.7","1614","-200","37.2","1712","1230","384","225","1811","2312","7.8","48.1","0.5115"
"1/17/2005","20:00:00","3.6","1256","-200","16.7","1201","582","562","181","1250","1699","7.2","50.6","0.5170"
"1/17/2005","21:00:00","3.0","1205","-200","13.4","1098","460","610","172","1170","1586","6.0","53.3","0.5008"
"1/17/2005","22:00:00","1.9","1086","-200","8.7","926","340","715","153","1053","1390","5.2","55.0","0.4921"
"1/17/2005","23:00:00","1.9","1092","-200","7.4","875","298","751","143","1010","1347","4.2","58.1","0.4832"
"1/18/2005","0:00:00","1.6","1038","-200","6.7","845","300","775","142","993","1268","3.4","60.9","0.4809"
"1/18/2005","1:00:00","1.4","1001","-200","5.0","762","223","850","131","948","1155","3.0","60.2","0.4639"
"1/18/2005","2:00:00","1.0","925","-200","3.4","677","151","958","105","900","1024","3.2","58.8","0.4578"
